Sample	g__Abiotrophia	g__Absiella	g__Actinobaculum	g__Actinomyces	g__Adlercreutzia	g__Aeriscardovia	g__Agathobaculum	g__Aggregatibacter	g__Akkermansia	g__Alistipes	g__Allisonella	g__Alloscardovia	g__Anaerococcus	g__Anaerofustis	g__Anaerostipes	g__Anaerotruncus	g__Asaccharobacter	g__Atopobium	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Bilophila	g__Blautia	g__Brochothrix	g__Bulleidia	g__Butyricicoccus	g__Butyricimonas	g__Candida	g__Candidatus_Stoquefichus	g__Carnobacterium	g__Catenibacterium	g__Christensenella	g__Citrobacter	g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	g__Clostridiales_unclassified	g__Clostridioides	g__Clostridium	g__Collinsella	g__Coprobacillus	g__Coprobacter	g__Coprococcus	g__Corynebacterium	g__Cutibacterium	g__Dialister	g__Dielma	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Enterobacter	g__Enterococcus	g__Enterorhabdus	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Faecalicoccus	g__Faecalitalea	g__Finegoldia	g__Firmicutes_unclassified	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium	g__Gardnerella	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Haemophilus	g__Hafnia	g__Holdemanella	g__Holdemania	g__Hungatella	g__Intestinibacter	g__Klebsiella	g__Lachnoclostridium	g__Lachnospira	g__Lachnospiraceae_unclassified	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Lawsonibacter	g__Leptotrichia	g__Leuconostoc	g__Lysinibacillus	g__Massiliomicrobiota	g__Megasphaera	g__Methanobrevibacter	g__Mogibacterium	g__Monoglobus	g__Odoribacter	g__Olsenella	g__Oribacterium	g__Oscillibacter	g__Parabacteroides	g__Paraclostridium	g__Parasutterella	g__Parvimonas	g__Pediococcus	g__Peptoniphilus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Prevotella	g__Propionibacterium	g__Proteobacteria_unclassified	g__Pseudopropionibacterium	g__Rhodococcus	g__Romboutsia	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Saccharomyces	g__Scardovia	g__Sellimonas	g__Sharpea	g__Slackia	g__Solobacterium	g__Staphylococcus	g__Streptococcus	g__Turicibacter	g__Turicimonas	g__Tyzzerella	g__Varibaculum	g__Veillonella	g__Weissella
0415-5FF	0	0	0	0.00175	0	0	0	0	0	0	0	0	0	0	7.24572	0	0	0	0	0	7.01898	0	45.50505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24707	0	0	0	0	0.28207	1.2191	0	0	0	0.09304	0	1.36517	1.58165	0.8631	0.00976	0	0	0	0	0	0.20035	0	0	0	0	0.12651	0	0	0	0	0	0	0	0	0.12957	0	0.01387	0	0.68779	0	0	0	0	0	0	0	0	0	0.23359	0	0	0	0	0	0	0	0	15.85932	0	0	0	0	0	0	0	0	0	0.08846	0	0	0	0	0	0	0.08066	0	0	0	0	17.14741	0	0	0	0	0	0
0433-1FF	0.00504	0	0	0.67688	0	0	0	0	0	0	0	0	0	0	0.48678	0	0	0	0	0	17.25607	0	35.28983	0	0	0	0	0	0	0	0	0	0	0.01704	0	0	0	4.49208	0	0	0	0	0	0	0	17.77888	0.7363	0	0	0	0	0	0.11134	2.12187	9.7012	0	0	1.24102	0	0.31317	0	2.87602	0	0	0.17834	0	0.08467	0	0	0	0	0	0	0	0	0	0	0.0183	0	0.2429	0	0	0	0	0	0	0	0	0.02891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65186	0	0	0	0	0	0	0	0	0	0	0	0	5.55772	0.13376	0	0	0	0	0
0433-4	0	0	0.01182	0.44985	0	0.00834	0.01184	0	0	0	0	0	0.02074	0	1.43373	0	0	0.00107	0	0	30.90444	0	21.8776	0	0	0	0	0	0	0	0	0	0	0.0288	0	0	0.00638	11.53405	0	0	0	0	0	0	0	11.43811	0.66433	0	0.00803	0	0	0	0.03594	0.11952	12.25294	0.09828	0	0.27247	0.01113	0.62444	0	2.45809	0	0	0.02773	0.22345	0.08996	0	0	0	0	0	0	0	0	0	0	0.08748	0.04248	0.43338	0	0	0	0	0	0	0	0	0.04437	0	0	0	0	0	0	0	0	0	0	4e-04	0	0	0	0	0	0	0	0.24665	0.276	0	0	2.06848	0	0	0	0.05181	0	0	0	0	2.09582	0.04004	0	0	0	0	0
0433-4FF	0	0	0	0.17405	0	0	0.0248	0	0	0	0	0	0	0	2.36716	0	0	0	0	0	23.04115	0	18.43076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74233	0	0	0	0	0	0	0	14.84672	0.46316	0	0	0	0	0	0	0	12.58384	0.19425	0	0.20935	0	0.48662	0	1.86313	0	0	0.01932	0.236	0.07945	0	0	0	0	0	0	0	0	0	0	0.50135	0.30799	0.23293	0	0	0	0	0	0	0	0	0.04472	0	0	0	0	0	0	0	0	0	9.42305	0	0	0	0	0	0	0	0	0.34244	0	0	0	3.87812	0	0	0	0.00824	0	0	0	0	1.49907	0	0	0	0	0	0
0433-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92649	0	0	0	0	0	63.94454	0	22.12085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81167	0	0	0	0	0	0	0	0	0.5708	0	0	0	0	0	0.35783	0.23304	4.50724	0	0	0.21714	0.00204	0	0.01023	0.07533	0	0	0	0.00352	0.23614	0	0	0	0	0	0	0	0	0	0	0	0	1.12509	0	0	0	0	0	0	0	0	0.33267	0	0	0	0	0	0	0	0	0	0	0.02474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45262	0	0	0	0	0.04801	0	0	0	0	0	0
0433-5FF	0	0	0	0.00286	0	0	0	0	0	0	0	0	0	0	9.07788	0	0	0	0.90347	0	41.07596	0	25.33773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.22292	0	0	0	0	0	0	0	0.57966	0.94179	0	0.00448	0	0	0	0.71127	0.26756	8.14333	0.07321	0	0.6936	0	0	0.00285	0.30815	0	0	0	0.01043	0.31509	0	0	0	0	0	0	0	0	0.00529	0	0.01593	0	0.46902	0.00582	0	0	0	0	0.01935	0	0	0.3579	0	0	0	0	0	0	0	0	0	0	0.00931	0.02519	0	0	0	0	0	0	0	0	0	0	0.20611	0.00916	0	0	0.17453	0	0	0	0	0.02723	0	0	0.00293	0	0	0
0451-1FF	0	0	0	0.57936	0	0	0	0	0.69721	0	0	0	0	0	0	0	0	0	0	0	0	0	75.17421	0	0	0	0	0	0	0	0	0	0	0.01282	0	0	10.27215	2.38808	0	0	0	0	0	0	0	0.13171	0.0088	0.01676	0	0	0	0	0.20215	0	3.35227	0	0	0	0	0	0	0.45351	0	0	0.66202	0.07538	0.01472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04513	0.04799	0.02976	0	0	0	0	0	0	0	0	0	5.77769	0	0	0	0	0	0
0451-4	0	0	0	0.04065	0.05298	0	0	0	0.7418	0	0	0	0	0	0.13051	0	0.06887	0	0.00638	0	0	0	59.38768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.13061	0	0	0	0	0	0	0	0	0	0	0.00855	0	0.04503	0	0.62332	0	5.42834	0	0	0	0	0	0	0.05497	0	0	0.07731	0.0053	0	0	0	0	0	0	0	0	0	0	0	0.00491	0	1.73174	0	0	0	0	0	0	0	0	0.01163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08167	0	0	2.1167	0	0	0	0	0	0	0	0	1.25105	0	0	0	0	0	0
0451-4FF	0	0	0	0.05517	0.14872	0	0	0	1.44821	0	0	0	0	0	0.54769	0	0.15853	0	0.00556	0	0	0	50.85011	0	0	0	0	0	0.02245	0	0	0	0	0	0	0	0	30.16074	0	0	0	0	0	0	0	0	0	0	0.02251	0	0.01723	0	1.17396	0	6.37274	0.01347	0	0	0	0.00192	0	0.05516	0	0	0.18447	0.05301	0	0	0	0	0	0	0	0	0	0	0	0.11384	0	3.90093	0	0	0	0	0	0	0	0	0.0104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05649	0	0	3.42935	0	0	0	0	0	0	0	0	1.19735	0	0	0	0	0	0
0451-5	0	0	0	0.03857	0.17949	0	0	0	5.25588	0	0	0	0	0	0.02307	0	0.18319	0	0.00572	0	0	0	68.22495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05922	0	13.34881	0.16094	0	0	0	0	0	0.01212	0	0	0.06279	0.0296	0	0	0	0	0	0	0	0.3468	0	0	0	0	0	0.33071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13546	0	0	1.27324	0	0	0	0	0	0	0	0	2.4767	0	0	0	0	0	0
0451-5FF	0	0	0	0.02233	0.4216	0	0	0	6.77778	0	0	0	0	0	0.36667	0	0.42066	0	0.41426	0	0	0	61.38509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.06399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12174	0	13.28643	1.06245	0	0	0	0	0	0.13495	0	0	0.02868	0.04549	0	0	0	0	0	0	0	0.33918	0	0	0	0.11826	0	0.27299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24003	0	0	1.38885	0	0	0	0	0	0	0	0	2.08857	0	0	0	0	0	0
0479-1	0	0	0	0.25145	0	0	0	0	0.01765	0	0	0	0	0	0.14573	0	0	0	0	0	1.01306	0	7.39528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19869	41.52556	0	0	0.40086	0	0	0	0	5.16368	0	0	0.07679	0	0	0	0	1.247	9.96808	0	0	0.07579	0	0	0	0.00481	0	0	0	0	0	0	0	0	2.05321	0	0	0	0	0	0	0	0	0.09929	0	0	0	0	0	0	0	0	0.05029	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01256	0	0	0	0	0	10.32591	0	0.00212	3.77442	0	0	0	0	0	0	0	0	16.19779	0	0	0	0	0	0
0479-1FF	0	0	0	0.05601	0	0	0.0464	0	0.15483	0	0	0	0	0.00124	0.25406	0	0	0	0.01685	0	0.40894	0	8.25421	0	0	0	0	0.02113	0	0	0	0	0	0.06604	0	0	0.1349	12.85054	0	0	0.58496	0	0	0	0	4.5305	0	0	0	0	9.41092	0	0	2.69516	6.11005	0.30541	0	0.03332	0	0	0	0.87624	0	0	0	0.06623	0	0	0.03721	0	2.96574	0	0	0	0	0	0	0	0	0.15322	0	0	0	0	0	0	0	0	0.0401	0	0	0	0	0	0	0	0	0	25.36819	0	0.05933	0	0.13797	0	0	0	0	0	8.19882	0.01083	0.34155	7.03831	0	0	0	0	0	0.03685	0	0	8.73392	0	0	0	0	0	0
0479-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19256	0	0	0	0	0	0	0	12.13016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49927	0	0	0.36661	0	0	0	0	4.53917	0	0	0	0	0	0	0	0	8.16631	0.00515	0	0.68063	0	0	0	0.03512	0	0	0.07892	0	0	0	0	0	69.23036	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00224	0	0	0.08687	0	0	0	0	0	2.20923	0	0	0.77213	0	0	0	0	0	0
0479-4FF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44971	0	0	0	0.03378	0	0	0	14.08609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07014	0	0	0.67528	0	0	0	0	4.61337	0	0	0	0	23.34014	0	0	0	4.34561	0.02256	0	0.70094	0	0	0	0.01553	0	0	0.00948	0	0	0	0	0	45.9759	0	0	0	0	0	0	0	0.02412	0.02408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31835	0	0	0	0	0	1.60723	0	0	0.68769	0	0	0	0	0	0
0479-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00376	0	0	0	0	0	0	0	22.34445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75392	0	0	1.17961	0	0	0	0	6.26749	0	0	0	0	17.44363	0	0	0	2.60198	0.05609	0	0.01637	0	0	0	0.22941	0	0	0.08742	0	0.24723	0	0	0	21.69801	0	0	0	0	0	0	0	0.10601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07914	0	6.93839	0	0	0	0	0	0.49265	0	0	18.3534	0.10107	0	0	0	0	0
0479-5FF	0	0	0	0.01248	0	0	0	0	0	0	0	0	0	0	0.53506	0	0	0	0.22734	0	0	0	22.68498	0	0	0	0	0	0	0	0	0	0	0.0065	0	0	0	1.27995	0	0	2.09359	0	0	0	0	7.57742	0.01642	0	0	0	6.50116	0	0.02447	0	2.68369	0.08178	0	0.05502	0	0.01002	0	0.75752	0	0	0.16814	0	0.4195	0	0	0	30.4869	0	0	0.0267	0	0	0.01115	0	0.10692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04436	0	9.52053	0	0	0	0	0	0.48265	0	0	14.08877	0.09697	0	0	0	0	0
0497-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01061	0	0	0	0	0	0.07959	0	54.07839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90195	0	0	0.53053	0	0	0	0	22.79882	0.3099	0	0	0	0	0	0.92568	0	0.66552	0.51686	0	0.19707	0	0	0	1.78223	0	0	0.02616	0.03265	0.01916	0	0	0	3.8831	0	0	0	0	0	0	0.33163	0.08088	0.13605	0	0	0	0.06809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32009	0	0	0.10151	0	0	0	0	0	0	0	0	8.20353	0	0	0	0	0	0
0497-1FF	0	0	0	0	0	0	0.0346	0	0	0	0	0	0	0	0.30746	0	0	0	0.41108	0	0.05963	0	47.14393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05493	0	0	0.40267	0	0	0	0	20.82728	0.50621	0	0	0	4.38441	0	0.39364	0	4.53027	1.02318	0	0.12813	0	0	0	2.11262	0	0	0	0.10103	0.02968	0	0	0	2.39343	0	0	0	0	0	0	0.87004	0.04497	0.08395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07534	0	0	0	0	0	0	0	0	0	0	0	0.30802	0	0	0.12142	0	0	0	0	0	0	0	0	8.65209	0	0	0	0	0	0
0497-4	0	0	0	0.06538	0.01902	0	0	0	0	0	0	0	0	0	0.44165	0	0.02626	0	0.19286	0	1.46449	0	50.65767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6629	0	0	1.13021	0	0	0	0	10.7202	0	0	0	0	0	0	4.23975	0.06143	0.95984	0.44222	0	0.6462	0	0	0	0.46359	0	0	0.02881	0.09577	0	0	0	0	3.38317	0	0	0	0	0	0	0.66452	0	1.06647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06342	0.06915	0	0.01471	0	0	0	0	0	0	0	0	16.41821	0	0	0	0	0	0
0497-4FF	0	0	0	0.075	0.07919	0	0	0	0	0	0	0	0	0	4.9534	0	0.08964	0	0.15753	0	1.25707	0	41.46856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69709	0	0	2.02235	0	0	0	0	9.94299	0	0	0	0	0	0	5.14851	0.4512	1.29184	0.5444	0	0.45298	0	0	0	2.34472	0	0	0.02808	0.21918	0	0	0	0	3.7627	0	0	0	0	0	0	1.31291	0	7.72176	0	0	0	0	0	0	0	0	0.01543	0	0	0	0	0	0.00553	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02555	0.06711	0	0.02588	0	0	0	0	0	0	0	0	11.8394	0	0	0	0	0	0
0497-5	0	0	0	0.07808	0.17611	0	0	0	0	0	0	0	0	0	0.28144	0	0.19782	0.01371	0.08726	0	0.18041	0	20.48179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02137	0	0	0.63208	0	0	0	0	5.29943	0	0	0	0	0	0	0.93588	0	0.86323	0.4443	0	2.22171	0	0	0	0.03913	0	0	0.00887	0.60312	0	0	0	0	1.48592	0	0	0	0	0	0	5.81726	0	0.04869	0	0	0	0	0	0	0	0.07758	0.10117	0	0	0	0	0	0.02988	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25699	0.02354	0	0.04039	0	0	0.00139	0	0	0	0	0	55.55144	0	0	0	0	0	0
0497-5FF	0	0	0	0.04506	0.19917	0	0.01366	0	0	0.51534	0	0	0	0	2.22402	0	0.23376	0	2.52058	0	0.15287	0	15.21995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30007	0	0	1.07882	0	0	0	0	3.73921	0	0	0.00293	0	8.4509	0	1.47206	1.5662	1.86786	0.29629	0	1.71113	0	0.00506	0	0.0176	0	0	0.04679	0.4274	0	0	0	0	2.04207	0	0	0	0	0	0	9.49041	0	2.59225	0	0	0	0	0	0	0	0.68801	0.0574	0	0.00456	0	0	0.0035	0.50347	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35649	0	0	0.41786	0.10887	0	0	0	0	0	0	0	38.62836	0	0	0	0	0	0
0523-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41844	0	0	0	0.03639	0	20.09891	0	32.33371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.25861	0	0	0	0	0	0	0	1.16398	0	0	0.02464	0	2.8201	0	0.80979	0	20.42369	0	0	0	0	0	0	2.38053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01016	0	0	0	0	0	0	0	0	0	1.02129	0	0	1.1212	0	0	0	0	0	0
0523-1FF	0	0	0	0	0	0	0.01317	0	0	0	0	0	0	0	4.7465	0	0	0	0	0	12.93474	0	20.18734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.17213	0	0	0	0	0	0	0	0.72178	0	0	0.00282	0	30.48829	0	0.66194	0	14.96074	0.12376	0	0	0	0	0	2.287	0	0	0.00775	0.01068	0	0	0	0	0	0	0	0	0	0	0	0.02454	0	0	0	0	0	0	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099	0	0	0	0	0	0	0	0	0	0.53322	0	0	1.10939	0	0	0	0	0	0
0523-4	0	0	0	0	0	0	0.16289	0	0	0	0	0	0	0	4.96284	0	0	0	0.0831	0	16.49528	0	31.39408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.20245	0	0	0.02934	0	0	0	0	11.39907	1.15433	0	0	0	0	0	2.2948	0	14.36237	0.00759	0	0	0	0	0	0.14107	0	0	0	0.01665	0.11166	0	0	0	0	0	0	0	0	0	0	0.16112	0.22993	0	0	0	0	0	0	0.23693	0	0	0	0	0	0	0	0	0	0	0	0	0.07323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0974	0	0	2.38387	0	0	0	0	0	0
0523-5	0	0	0	0.00566	0	0	0.00707	0	0.05805	0	0	0	0	0	15.3691	0	0	0	0.14669	0	7.68554	0	10.2417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51535	17.19778	0	0	0.13778	0	0	0	0	13.64493	0.05775	0	0.01103	0	0.85175	0	2.05346	0.3863	13.11347	0	0	0	0	0	0	0.07542	0	0	0.05273	0	0	0	0	0	0	0	0	2.10797	0	0	0	4.81875	0	0.64248	0	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0.00201	0	0	0.00295	0	0	0	0	0	0	0	0	0	0.00887	0.57165	0	0	0	0	0	0	0	0	0.23638	0	0	8.78583	1.19251	0	0	0	0	0
0541-1A	0	0	0	1.83256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15408	25.23333	0	3.11703	0	6.3715	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1838	3.41984	0	0	0.03663	0	0.01537	0	0	0.97628	0	0	0	0	0	0	6.3151	2.46669	0	1.43862	0	0	0	0	0	0	0.15908	0	0.46868	0	0	0	0.55661	0	0	0	0	0	5.28491	0	0	0	0	0	0	0	0.02087	0	0	0	0	0	3.62251	0	0	0	0	0	0.0177	0.04146	0	0	0	0	0	0.00608	1.55059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.6833	0	0	0	0	1.02738	0
0541-1B	0	0	0	0.2697	0.08891	0	0	0	0	0	0	0	0	0	0.0641	0	0	0.14155	37.94551	0	1.0894	0	8.73942	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7026	7.88088	0	0	0	0	0.1495	0	0	0.30146	0.01884	0	0	0	0.0164	0	13.84137	3.11536	0	2.22718	0	0	0	0	0	0	0.41824	0	0.05495	0	0	0	0.70258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661	0	0	0	0	0	1.66993	0	0	0	0	0	0.01304	0.03471	0	0	0	0	0	0	4.20232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7033	0	0	0	0	0.54264	0
0541-4A	0	0	0	0.0089	0	0	0	0	0	0	0	0	0	0	12.67555	0	0	0	0	0	2.74627	0	11.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.18459	0	0	3.45949	0	0	0	0	20.24963	0	0	0.02462	0	0	0	1.29128	0	2.1519	0	0	0	0	0	0	5.91267	0	0	0.04401	0.0732	0	0	0	0	0	0	0	0.38626	0	0	0	0	0	0.09674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03656	0	0	0	0	0	0	0	0	0	0	0	0	17.41335	0	0	0	0	0	0
0541-4B	0	0	0	0.07971	0	0	0	0	0	0	0	0	0	0	14.37777	0	0	0	0	0	2.45181	0	6.79382	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04795	16.08098	0	0	3.1443	0	0	0	0	18.86912	0	0	0.00857	0	16.44882	0	1.03549	0	1.88872	0	0	0	0	0	0	2.98826	0	0	0.0301	0.14855	0	0	0	0	0	0	0	0.51585	0	0.00673	0	0.10867	0	0.20758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04309	0	0	0	0	0	0	0	0	0.03413	0	0	0	0	0	0	0	0	0	0	0	0	14.68999	0	0	0	0	0	0
0541-5A	0	0	0	0.0644	0	0	0	0	0	0	0	0	0	0	1.51114	0	0	0	0	0	6.07456	0	6.07609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39432	0	0	1.83487	0	0	0	0	17.0363	0.0638	0.00404	0	0	14.14821	0	0.18027	0	1.90039	0	0	0	0	0	0	4.34318	0	0	0.05042	0.02834	0.03656	0	0	0	0	0	0	0	0	0.00299	0	0	0.20848	0.1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.46725	0	0	0	0	0	0	0	0	0	0	0	0	2.52959	0	0	0	0	0	0	0	0	11.89997	0	0	0	0	0	0
0541-5B	0	0	0	0.15703	0	0	0	0	0	0	0	0	0	0	2.39446	0	0	0	0	0	10.12562	0	9.74265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.31856	0	0	0.98117	0	0	0	0	30.30932	0.20433	0	0.02	0	0.92201	0	0.79144	0	2.24023	0.01103	0	0	0	0	0	5.7156	0	0	0.22049	0.06045	0.05956	0	0	0	0	0	0	0	0	0	0	0.04226	0.49675	0.22255	0	0	0	0	0	0	0	0	0.00688	0	0	0	0	0	0	0	0	0	0.02192	0	0	0	0	0	0	0	0	0	0	0.02775	0	1.30505	0	0	0	0	0	0	0	0	20.59811	0	0	0	0	0	0.00479
0569-1A	0	0.15234	0	0	0.10263	0	0.08093	0	0	0	0	0	0	0	8.20619	0	0.07997	0	0	0	3.21146	0	18.62514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.44215	0	0	0.01555	0	0	0	0	10.65095	0.00375	0	0	0	0	0	0.07154	0	15.05142	0	0	0	0	1.51478	0	5.74632	0	0	0.02489	0	0	0	0	0	0	0	0	0.0112	0	0	0	0.81907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07084	0	0	0	0.10378	0	0	0	0	0	0.02584	0	0	20.58814	0	0	0	0	0	0	0	0	4.4011	0	0	0	0	0	0
0569-1B	0	0	0	0	0.07984	0	0	0	0	0.01279	0	0	0	0	2.14293	0	0.06092	0	0.45833	0	1.11148	0	9.17725	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13398	9.32194	0	0	0	0	0	0	0	5.28006	0	0	0	0	5.59624	0	0.15875	0	5.78248	0.27689	0	0	0	0.51079	0	2.71273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22	0	0	0	0	0	0	0	0	54.27624	0	0	0	0	0	0	0	0	0.5441	0	0	0	0	0	0
0569-4A	0	0	0	0	0.32816	0	0	0	0	0	0	0	0	0	0.92749	0	0.33788	0	0	0	0	0	32.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6439	0	0	0.01104	0	0	0	0	8.7038	0.27465	0	0	0	0	0.00093	0.03817	0	9.50565	0.02999	0	0	0	1.62259	0	4.92679	0	0	0.17474	0.00168	0.12295	0	0	0	0	0	0	0	0	0.04049	0	0	0	2.75986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374	0	0	0.10064	0	0	0	0	0	0	0	0	36.79185	0	0	0	0	0	0
0569-4B	0	0	0	0	0.27168	0	0	0	0	0	0	0	0	0	1.26769	0	0.33347	0	0	0	0	0	27.96639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93371	0	0	0.04304	0	0	0	0	10.48043	0.23506	0	0	0	0	0	0.03583	0	8.30106	0.03555	0	0	0	1.75057	0	4.63868	0	0	0.26612	0.0812	0.09441	0	0	0	0	0	0	0.02559	0	0.01196	0	0	0	3.05642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26396	0	0	0	0	0	0	0	0	39.90717	0	0	0	0	0	0
0569-5A	0	0	0	0	0.24641	0	0	0	0	0	0	0	0	0	1.61571	0	0.23652	0.00429	0	0	0.97342	0	22.73016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.78427	0	0	0.0271	0	0	0	0	10.77559	0.27085	0	0.0116	0	33.08074	0.00342	0.02111	0	0.73428	0	0	0	0.01684	2.49854	0	0.07261	0	0	0.00437	0.00111	0.42994	0	0	0	0	0	0	0	0	0.28877	0	0.03029	0.04616	0.1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00906	0.19044	0	0	3.01493	0	0	0	0	0	0	0	0	7.74358	0	0	0	0	0	0
